record_id,vehicle_id,recorded_at,state_of_health,state_of_charge,temperature_c,voltage_v,cycle_count,charging_mode
361,2,2024-12-05 07:07:35,94.37,17.84,-5.13,363.277,58,rapid
362,9,2023-10-22 21:55:37,99.89,68.99,40.32,382.112,36,slow
363,18,2023-09-26 03:35:55,97.21,80.76,24.83,365.732,21,fast
364,11,2024-09-14 05:38:44,96.43,31.98,32.51,401.103,80,fast
365,3,2024-10-01 05:01:39,94.19,93.39,32.54,365.82,79,fast
366,17,2024-03-11 01:35:43,97.58,81.9,9.39,413.639,27,slow
367,11,2023-05-13 10:57:21,97.2,84.65,13.06,403.449,15,slow
368,6,2024-05-27 09:10:13,97.24,39.22,-0.66,352.624,46,rapid
369,12,2024-04-27 11:21:55,98.28,48.53,38.26,356.722,49,fast
370,17,2024-06-11 02:49:59,96.96,95.52,21.01,344.219,28,slow
371,43,2024-02-06 13:42:31,97.71,60.42,31.78,367.399,43,slow
372,19,2023-04-22 11:04:27,99.31,76.58,15.84,365.613,13,rapid
373,22,2023-02-23 17:48:25,98.86,88.37,10.63,359.813,3,fast
374,27,2023-02-24 14:55:03,97.43,75.07,31.13,341.741,2,fast
375,10,2023-01-18 09:58:35,99.88,46.69,-6.21,387.905,1,slow
376,29,2023-04-22 18:55:10,98.46,68.56,39.61,419.728,13,slow
377,43,2023-06-19 17:21:35,98.21,95.9,-6.37,346.802,20,fast
378,4,2023-07-10 11:01:28,98.99,84.54,34.19,358.513,17,fast
379,19,2023-08-07 13:08:34,99.59,68.74,37.58,344.338,14,slow
380,41,2024-04-14 19:59:47,96.18,17.84,15.92,384.266,25,slow
381,44,2024-12-06 15:45:32,99.35,53.7,43.7,414.544,64,fast
382,30,2023-12-20 08:18:44,99.37,47.44,32.09,376.491,26,fast
383,20,2023-09-14 23:00:35,97.38,96.65,-3.9,366.466,31,fast
384,13,2023-10-06 05:51:26,97.37,74.97,-4.07,344.042,22,slow
385,37,2023-09-02 18:31:34,98.55,65.64,31.31,355.371,17,rapid
386,6,2023-06-09 19:55:26,98.77,77.07,-6.16,417.904,14,fast
387,48,2024-09-02 02:08:44,96.89,11.56,-2.38,403.651,31,fast
388,19,2024-07-11 03:27:59,97.61,66.9,-3.22,405.992,42,rapid
389,31,2023-12-06 09:53:13,96.54,47.81,5.71,418.726,37,fast
390,43,2023-04-16 11:40:39,100.22,89.09,39.03,376.289,5,rapid
391,19,2023-02-11 16:40:10,100.28,25.2,-0.77,342.686,2,fast
392,33,2024-04-26 13:42:42,96.73,51.59,-3.86,369.939,31,fast
393,34,2024-08-18 08:47:30,94.75,90.13,29.51,416.297,44,rapid
394,23,2023-03-06 02:50:46,100.45,75.27,24.37,345.378,6,rapid
395,18,2023-09-01 13:19:05,101.05,99.86,13.79,401.396,15,rapid
396,1,2023-01-24 10:27:08,97.34,97.17,-0.66,409.842,3,rapid
397,34,2023-10-19 19:11:56,98.58,90.15,33.31,380.169,25,fast
398,39,2024-06-17 23:48:24,96.42,14.05,39.13,364.101,46,slow
399,48,2024-12-25 22:19:04,94.59,22.89,25.29,367.497,38,slow
400,33,2024-06-25 21:40:31,99.15,81.77,7.03,346.137,48,rapid
401,3,2024-10-05 15:15:34,95.05,48.1,27.01,348.468,37,rapid
402,20,2023-01-10 18:26:58,98.37,62.87,-2.99,394.819,0,fast
403,23,2024-01-09 22:31:58,97.55,68.28,29.47,396.93,39,slow
404,9,2024-08-13 12:39:34,95.0,45.97,27.8,380.17,74,fast
405,44,2023-02-10 13:37:34,98.85,55.73,9.11,399.417,2,fast
406,24,2024-10-11 05:23:17,96.84,47.48,37.28,373.167,85,fast
407,3,2024-03-15 08:54:43,97.16,32.58,25.16,367.331,54,fast
408,8,2024-06-24 06:58:08,97.01,87.73,-6.05,356.564,42,slow
409,12,2023-04-13 07:02:40,99.75,23.37,11.72,372.327,10,slow
410,10,2024-05-13 01:33:46,95.7,91.32,14.81,399.126,37,rapid
411,25,2024-03-26 07:01:22,97.42,77.83,17.91,388.521,37,slow
412,6,2024-03-20 00:23:38,96.18,30.2,9.11,379.573,24,rapid
413,14,2023-10-29 21:32:31,97.54,78.57,34.75,398.542,25,slow
414,16,2023-01-04 08:36:44,100.53,22.07,5.49,386.913,0,slow
415,8,2024-01-14 22:19:23,96.11,18.14,35.4,408.981,26,rapid
416,42,2023-01-14 04:31:00,100.17,42.65,9.02,404.984,0,slow
417,12,2023-05-30 15:13:20,99.1,28.55,30.53,379.227,12,rapid
418,47,2023-08-13 17:31:34,98.04,64.72,7.02,345.191,26,slow
419,46,2023-01-28 10:41:13,99.91,11.66,31.38,364.683,2,rapid
420,29,2023-08-25 14:16:00,98.98,98.83,1.39,403.504,14,rapid
421,15,2024-09-03 07:36:38,97.0,56.34,31.4,341.029,42,rapid
422,1,2024-06-17 09:37:06,94.97,87.13,26.99,397.59,41,rapid
423,27,2023-04-18 18:18:29,99.79,68.45,26.55,345.126,6,rapid
424,11,2024-01-26 07:35:17,96.97,52.0,33.73,342.402,50,rapid
425,26,2023-11-26 06:02:43,97.86,94.47,6.7,354.015,18,slow
426,11,2023-11-18 16:14:13,95.46,39.37,18.35,366.903,21,rapid
427,32,2024-04-19 15:55:33,97.58,35.03,44.62,406.608,43,slow
428,23,2024-05-06 14:53:26,94.8,69.97,-4.08,356.07,53,rapid
429,22,2023-04-08 23:30:07,100.58,47.31,35.68,386.564,7,rapid
430,16,2023-02-12 08:13:33,99.27,55.12,20.55,376.487,2,rapid
431,50,2023-11-06 03:34:27,98.71,36.29,19.8,345.78,24,rapid
432,39,2024-01-28 12:03:58,96.15,55.25,-0.69,340.318,42,fast
433,8,2023-08-03 19:01:31,99.41,61.69,3.54,398.071,17,fast
434,29,2023-11-18 12:13:54,96.76,22.39,39.62,353.322,19,fast
435,7,2024-10-14 04:47:27,95.73,93.61,26.65,341.896,79,slow
436,37,2023-08-25 20:08:38,97.63,33.72,32.83,355.177,28,fast
437,48,2024-10-28 17:15:33,98.16,46.84,11.73,397.746,46,rapid
438,35,2024-10-17 17:47:30,95.68,66.28,-9.09,398.944,80,slow
439,46,2024-11-26 00:08:52,94.18,41.2,12.02,375.488,45,slow
440,37,2024-06-25 08:23:14,95.33,76.71,32.02,416.742,61,slow
441,25,2024-09-18 20:48:38,96.56,17.83,25.04,342.455,51,rapid
442,50,2023-09-12 03:03:50,96.85,46.88,28.8,379.418,13,fast
443,9,2023-01-01 13:22:01,98.06,30.11,24.86,357.173,0,slow
444,5,2023-05-03 16:16:36,99.23,92.17,23.98,371.681,10,slow
445,29,2023-05-08 07:09:50,98.44,36.57,3.76,357.903,15,fast
446,27,2024-01-11 04:01:01,97.72,67.65,21.86,395.722,29,rapid
447,21,2024-01-16 21:24:47,95.67,63.01,16.9,342.717,27,fast
448,13,2024-04-11 20:08:06,99.33,45.32,29.92,340.451,60,fast
449,18,2023-11-27 15:45:18,97.6,97.02,29.53,344.006,26,rapid
450,28,2024-02-19 14:45:00,99.24,86.49,8.18,418.482,25,rapid
451,12,2023-11-25 02:30:36,97.83,98.6,32.75,411.567,35,rapid
452,21,2024-02-05 12:58:59,98.11,11.27,-5.02,363.51,24,fast
453,39,2024-09-03 15:21:01,96.09,16.33,21.89,344.448,75,slow
454,29,2023-06-12 19:52:39,99.19,94.44,4.17,375.282,18,slow
455,41,2023-08-29 00:44:24,98.43,77.79,2.76,385.899,31,rapid
456,39,2023-08-03 14:30:03,97.25,19.66,19.21,415.705,17,slow
457,34,2023-06-20 03:06:38,99.22,36.44,41.29,383.325,12,rapid
458,12,2023-10-06 10:12:50,97.75,19.32,43.16,386.634,14,fast
459,39,2023-08-22 04:43:22,97.06,69.56,5.55,406.055,17,fast
460,40,2024-04-30 08:08:56,95.92,63.07,30.08,358.262,55,slow
461,36,2024-02-26 04:06:46,97.87,45.03,13.66,419.5,34,slow
462,47,2024-02-11 16:23:31,99.75,38.82,44.74,345.683,27,fast
463,2,2024-05-18 01:21:49,99.67,59.51,19.36,362.942,53,rapid
464,13,2023-01-17 13:56:25,101.64,55.95,12.41,352.886,1,rapid
465,14,2024-05-07 03:53:15,96.75,10.77,11.17,370.55,45,slow
466,31,2023-04-06 01:51:26,100.46,37.8,-5.61,366.056,6,slow
467,5,2024-09-23 05:58:31,96.71,84.63,12.33,376.186,35,slow
468,46,2024-08-30 13:55:02,93.98,69.84,20.4,350.782,32,slow
469,4,2024-12-17 00:51:11,93.85,38.76,14.08,342.68,65,slow
470,16,2024-06-11 20:12:23,95.88,28.83,-9.29,375.032,49,slow
471,39,2024-11-08 05:38:53,94.98,69.62,-0.38,365.89,76,fast
472,5,2023-05-28 01:36:25,97.26,35.36,36.28,378.13,10,fast
473,7,2024-06-23 08:15:23,95.97,78.9,9.55,397.534,70,fast
474,44,2024-09-21 19:48:34,92.92,56.64,-1.96,408.486,38,fast
475,42,2024-10-17 06:28:21,93.96,20.13,18.63,415.862,74,slow
476,8,2023-09-02 09:57:16,98.13,52.87,3.73,358.578,29,slow
477,21,2023-12-24 06:02:02,97.89,13.34,10.25,392.882,40,rapid
478,1,2024-04-17 15:38:01,97.88,55.36,1.52,345.417,46,fast
479,28,2023-09-09 08:32:41,97.48,55.82,13.56,359.89,25,rapid
480,48,2024-11-30 00:15:25,95.03,28.25,3.26,356.525,66,slow
481,16,2023-08-22 12:35:02,97.84,79.24,14.86,367.12,17,fast
482,47,2024-01-01 10:55:14,97.07,94.47,25.09,372.194,34,slow
483,41,2023-06-07 07:25:41,95.45,76.51,39.94,377.119,12,rapid
484,34,2024-08-03 13:18:40,96.25,79.56,29.34,395.042,72,fast
485,38,2024-12-27 15:26:56,95.44,75.1,-0.11,411.381,49,fast
486,2,2023-06-12 10:14:15,99.86,41.01,44.65,377.567,18,rapid
487,12,2023-11-17 22:45:28,99.63,92.62,33.81,352.401,35,fast
488,6,2024-08-22 13:07:56,95.7,96.67,41.32,396.136,36,rapid
489,1,2024-11-04 10:48:11,92.55,41.37,27.69,360.056,74,rapid
490,24,2023-08-02 06:26:33,98.81,35.04,36.38,389.033,16,rapid
491,16,2023-03-08 10:32:51,97.56,41.24,2.36,356.242,8,rapid
492,10,2023-12-01 20:08:47,97.78,39.37,6.65,388.99,25,fast
493,38,2024-09-23 17:27:42,93.82,19.02,35.56,380.3,69,rapid
494,9,2023-03-13 18:03:37,99.96,80.15,33.66,344.775,6,rapid
495,27,2024-12-05 15:51:47,97.05,28.93,14.1,344.043,75,rapid
496,12,2023-06-13 19:28:12,97.77,25.3,9.88,375.149,15,rapid
497,41,2023-08-13 20:17:37,97.32,45.36,-5.71,356.189,11,rapid
498,19,2023-10-28 22:29:47,99.52,52.22,30.93,417.396,18,slow
499,16,2023-06-11 03:47:44,99.84,56.4,34.55,402.631,17,fast
500,37,2023-03-04 17:01:48,98.76,48.98,44.93,360.33,6,slow
501,44,2023-01-27 20:25:15,98.57,72.07,11.35,358.789,2,slow
502,49,2023-04-22 14:20:21,98.35,42.65,7.5,345.79,12,rapid
503,41,2023-09-15 07:42:21,96.69,44.05,-1.04,385.995,14,slow
504,41,2023-01-02 10:09:59,101.0,57.43,-5.61,370.612,0,fast
505,48,2023-02-03 23:44:08,99.57,45.05,-9.66,373.507,1,slow
506,29,2023-07-23 09:10:33,99.11,40.2,18.11,390.736,11,rapid
507,25,2024-11-23 05:19:15,93.25,96.8,12.9,390.119,66,fast
508,21,2024-01-01 13:20:02,97.13,29.88,35.52,412.734,31,slow
509,12,2024-12-08 17:32:13,94.03,57.23,0.73,361.286,50,slow
510,30,2023-03-01 05:40:28,98.92,67.8,-9.16,377.124,3,rapid
511,24,2023-01-19 14:59:11,100.04,41.15,41.16,342.435,1,fast
512,7,2023-07-16 04:27:37,98.83,31.06,2.23,355.936,11,slow
513,17,2023-12-20 11:20:10,97.78,82.93,-0.61,413.529,43,rapid
514,11,2023-08-16 08:27:00,97.4,62.11,-1.39,405.655,14,rapid
515,36,2023-02-26 02:22:13,99.86,62.79,44.97,368.337,3,fast
516,26,2024-03-01 06:56:45,98.83,97.5,-1.31,388.582,27,slow
517,21,2024-08-12 17:19:32,98.06,22.23,31.24,388.011,40,rapid
518,19,2023-07-05 08:00:31,102.25,83.65,27.84,353.501,9,slow
519,32,2023-07-14 15:34:06,97.89,31.57,2.67,416.823,14,rapid
520,15,2024-01-10 05:59:11,98.77,41.93,1.58,386.723,26,rapid
521,36,2024-08-11 09:06:13,97.29,98.68,18.75,391.245,69,fast
522,36,2023-11-16 14:15:28,97.64,84.65,22.49,343.745,24,slow
523,22,2023-02-14 10:46:20,99.84,86.94,26.34,366.766,2,fast
524,8,2024-03-08 16:58:49,96.72,29.03,16.85,348.382,43,fast
525,17,2023-08-13 10:14:15,99.52,19.65,-6.06,349.99,28,rapid
526,1,2023-01-23 23:05:18,100.22,33.06,11.7,394.368,2,fast
527,34,2023-11-04 16:21:40,96.77,53.1,32.94,387.91,25,slow
528,29,2023-04-15 22:27:22,100.18,44.06,-6.81,363.375,12,fast
529,17,2023-03-22 10:04:04,100.82,27.37,18.42,356.856,8,fast
530,9,2024-09-06 00:18:20,96.22,94.97,24.38,340.38,41,slow
531,50,2023-10-11 12:23:04,97.84,79.67,8.07,417.942,22,rapid
532,28,2023-11-22 05:47:56,97.59,95.24,41.44,357.362,36,fast
533,13,2023-11-07 23:40:37,97.21,33.55,25.61,345.364,24,fast
534,25,2024-11-19 11:48:23,96.11,64.88,38.36,381.211,77,slow
535,1,2023-06-12 11:38:14,98.35,63.95,-2.54,395.855,19,slow
536,34,2024-05-22 13:26:26,97.43,41.12,-0.05,404.464,60,slow
537,19,2024-07-01 10:43:24,94.38,82.87,16.89,397.585,48,fast
538,18,2024-07-19 01:50:37,95.85,70.48,25.98,408.497,29,rapid
539,40,2023-01-31 22:52:47,100.86,64.28,10.05,403.349,3,fast
540,37,2024-01-08 06:19:47,95.8,30.97,11.17,402.384,19,slow
541,50,2024-06-17 17:43:46,97.71,90.73,19.78,407.913,52,slow
542,34,2024-11-03 01:12:07,93.85,36.4,-3.98,393.954,87,fast
543,28,2024-04-30 08:58:17,96.12,86.99,40.15,404.409,60,rapid
544,43,2024-09-07 22:26:17,96.04,69.56,34.1,394.194,52,rapid
545,38,2023-03-20 08:18:33,100.17,46.92,6.95,345.612,4,rapid
546,22,2023-12-08 11:44:20,96.62,92.55,13.08,414.644,20,slow
547,25,2023-09-12 12:37:04,98.22,16.0,43.28,407.281,25,slow
548,11,2024-10-21 19:45:23,96.83,60.6,25.27,382.722,53,rapid
549,11,2023-07-20 14:12:55,98.73,89.13,-8.58,382.386,11,rapid
550,23,2024-06-10 03:24:47,95.06,80.05,38.16,355.464,57,slow
551,46,2024-09-09 08:09:43,97.8,21.16,7.65,385.239,80,slow
552,32,2024-09-30 03:22:10,97.06,77.62,35.9,360.422,69,slow
553,18,2024-08-05 08:03:41,95.22,34.46,33.14,369.567,31,slow
554,50,2024-10-31 02:37:41,93.28,14.58,13.25,417.519,35,rapid
555,32,2023-05-04 10:14:22,99.7,75.97,17.68,411.87,13,fast
556,10,2023-12-19 04:57:36,96.75,76.84,4.22,387.095,31,rapid
557,39,2023-04-26 21:19:30,100.19,67.79,22.81,395.172,13,fast
558,41,2024-10-02 00:39:19,92.86,99.26,14.49,415.172,59,fast
559,36,2024-06-29 10:49:18,95.43,95.93,16.64,345.354,29,rapid
560,21,2023-05-26 15:31:06,99.97,77.04,-2.14,391.805,14,fast
561,45,2024-09-18 11:49:20,95.2,74.32,-9.89,390.814,56,slow
562,45,2023-01-16 13:12:39,99.32,96.67,-1.32,370.162,1,slow
563,19,2023-04-04 22:03:57,98.34,86.21,15.57,351.813,10,slow
564,29,2023-03-27 19:51:14,98.27,89.32,21.66,396.53,9,slow
565,29,2023-11-30 23:18:18,98.29,88.6,31.86,354.276,35,slow
566,37,2024-07-13 18:49:24,95.91,12.12,6.18,380.938,57,fast
567,47,2023-11-13 06:48:03,96.66,86.34,14.11,351.507,24,slow
568,5,2023-11-04 18:56:49,96.16,99.22,21.6,365.485,23,fast
569,18,2024-11-19 00:19:28,95.66,35.45,34.38,419.106,63,rapid
570,3,2024-06-13 18:23:44,97.23,65.83,11.49,412.644,40,rapid
571,23,2023-01-26 11:42:24,98.93,31.38,-8.38,389.907,3,slow
572,6,2024-11-02 23:19:53,95.14,81.37,26.96,405.243,73,fast
573,29,2023-12-05 04:56:41,98.61,39.19,30.47,354.301,21,rapid
574,8,2024-06-21 04:28:18,93.81,98.01,5.26,366.795,58,rapid
575,48,2023-12-04 08:36:34,98.27,42.91,38.92,359.181,44,slow
576,22,2023-12-18 22:05:53,97.99,20.42,10.8,404.516,42,rapid
577,36,2023-10-26 22:06:53,98.89,46.79,7.34,342.414,15,rapid
578,23,2024-05-31 23:34:27,96.18,54.8,10.03,416.555,52,fast
579,3,2024-03-12 14:50:50,99.17,36.04,-3.03,355.276,55,rapid
580,38,2024-10-12 09:43:41,94.06,72.88,22.41,392.464,83,fast
581,36,2023-11-05 11:20:29,97.22,48.78,-8.08,391.853,23,fast
582,5,2023-10-12 10:32:46,99.42,82.03,42.33,409.804,24,fast
583,5,2024-11-03 15:23:37,96.34,62.92,1.98,406.809,43,slow
584,18,2024-08-17 08:56:38,94.39,82.65,8.38,391.709,62,rapid
585,32,2023-11-25 15:20:59,95.61,47.52,-5.1,362.179,26,fast
586,10,2024-12-29 23:03:53,92.65,92.43,32.35,359.861,85,slow
587,44,2024-09-06 06:47:55,96.09,76.73,18.05,418.418,30,fast
588,34,2024-06-20 16:57:10,98.58,62.46,14.35,389.234,50,slow
589,50,2024-10-14 12:03:36,94.35,32.16,32.24,415.872,62,rapid
590,47,2024-09-27 22:25:29,95.78,20.74,-2.53,372.148,37,rapid
591,16,2023-01-07 10:27:42,100.14,56.35,34.35,388.642,0,rapid
592,33,2023-02-02 11:13:04,99.8,34.1,0.59,362.61,3,fast
593,3,2024-03-05 10:10:21,94.95,14.34,10.72,415.91,29,rapid
594,34,2024-07-13 18:02:31,94.03,48.89,34.11,387.224,57,slow
595,50,2023-07-03 05:44:57,96.9,61.16,12.99,411.177,23,slow
596,11,2024-12-09 19:54:45,92.24,36.16,13.66,375.841,60,fast
597,10,2024-01-28 19:18:24,98.83,41.2,18.8,355.212,44,slow
598,30,2024-09-27 13:13:06,96.0,65.97,35.3,402.674,45,rapid
599,47,2023-09-07 08:27:50,97.61,87.58,-1.83,359.575,14,fast
600,48,2023-12-03 02:46:27,98.87,97.18,9.47,397.235,41,fast
601,26,2023-10-03 06:55:14,97.42,18.69,-8.75,418.398,28,slow
602,20,2023-07-02 14:58:15,99.19,61.28,31.46,363.256,10,fast
603,23,2023-01-31 15:40:31,98.8,93.89,38.26,355.202,3,slow
604,15,2023-01-18 20:08:04,98.63,23.3,4.92,398.197,2,fast
605,25,2023-07-17 19:27:05,99.04,29.58,37.65,369.126,23,fast
606,32,2023-07-15 04:29:10,98.51,45.72,17.72,341.066,14,rapid
607,13,2024-03-23 20:45:56,97.58,29.73,4.92,405.246,32,slow
608,44,2024-05-11 09:03:45,96.96,57.74,21.05,414.23,29,slow
609,1,2023-12-03 14:36:49,98.47,26.0,26.54,387.832,39,fast
610,28,2024-06-18 15:34:34,96.65,31.6,19.64,346.633,34,fast
611,15,2024-12-04 12:52:06,97.81,64.66,31.39,367.551,55,fast
612,36,2024-09-29 20:06:33,94.98,95.59,-1.15,416.952,81,slow
613,33,2023-01-14 18:50:42,100.34,97.58,13.13,385.122,1,slow
614,9,2024-08-04 16:30:49,96.45,78.26,5.74,376.387,66,rapid
615,14,2023-08-04 14:20:05,98.1,72.69,24.17,342.452,14,slow
616,48,2024-06-27 21:04:38,98.72,57.57,36.09,399.873,70,rapid
617,41,2023-02-08 18:53:50,100.67,77.02,15.89,391.672,2,slow
618,46,2024-12-20 19:16:07,96.59,69.57,-6.62,340.123,49,fast
619,16,2024-07-30 01:54:12,97.22,81.31,25.33,375.757,62,rapid
620,49,2023-09-26 14:02:17,98.31,26.96,41.33,414.594,16,fast
621,14,2024-04-04 09:51:11,98.18,21.53,38.68,379.403,40,slow
622,30,2023-12-21 07:57:22,98.58,50.13,8.65,353.188,20,rapid
623,34,2024-11-12 09:23:15,94.21,35.38,7.0,419.622,46,fast
624,13,2024-02-17 15:07:15,96.7,84.44,29.13,382.738,39,rapid
625,20,2023-05-17 23:19:39,97.16,70.04,15.42,412.017,13,rapid
626,50,2024-03-11 07:28:04,97.67,69.7,33.54,364.886,49,slow
627,25,2024-03-23 13:40:25,96.55,63.08,18.94,359.308,46,slow
628,10,2024-12-26 05:37:21,96.79,46.66,36.87,397.015,78,fast
629,38,2023-08-14 02:28:16,97.2,57.28,33.62,381.585,25,rapid
630,28,2023-06-17 04:32:13,98.76,77.17,-5.69,357.986,16,rapid
631,46,2023-08-14 16:44:08,98.91,22.16,43.48,349.181,21,rapid
632,29,2023-05-15 07:23:52,97.8,66.93,42.87,344.133,13,fast
633,14,2024-01-19 22:57:57,98.37,27.7,40.34,386.673,47,fast
634,19,2024-08-17 19:21:51,93.74,94.93,38.28,394.317,57,rapid
635,31,2024-03-06 06:28:28,95.63,22.16,-7.58,397.448,25,slow
636,7,2024-07-30 14:29:55,95.45,55.41,12.43,373.297,31,slow
637,21,2023-03-08 15:33:05,100.04,32.8,22.05,400.38,3,rapid
638,26,2023-12-12 21:05:01,97.81,72.76,26.89,404.365,36,slow
639,1,2024-07-07 22:30:06,96.06,53.54,0.09,352.53,35,rapid
640,42,2023-08-16 13:52:55,98.36,74.86,22.4,371.526,17,rapid
641,9,2024-04-25 21:55:03,99.4,95.49,8.99,376.531,47,slow
642,48,2023-09-15 18:49:46,99.23,68.73,37.56,360.482,29,slow
643,21,2023-06-30 05:02:57,99.73,71.19,17.37,357.014,22,slow
644,25,2024-09-12 17:32:08,94.15,40.13,36.98,365.814,41,slow
645,1,2023-08-21 16:08:15,99.27,33.11,15.87,378.191,23,rapid
646,41,2023-05-22 14:50:23,99.44,12.69,33.37,346.827,14,rapid
647,39,2023-01-28 08:44:32,99.91,89.87,43.86,388.34,2,rapid
648,18,2024-01-04 14:34:33,97.4,86.02,40.41,347.208,22,slow
649,19,2024-08-19 13:25:29,98.01,82.87,33.04,398.828,40,fast
650,49,2023-06-03 04:33:07,98.34,99.0,40.44,369.737,9,fast
651,21,2024-02-18 05:33:04,97.48,28.62,30.11,377.964,39,slow
652,48,2023-02-13 00:29:29,100.64,25.83,27.87,392.197,3,fast
653,25,2023-07-28 04:25:53,99.29,94.57,0.09,370.31,14,rapid
654,41,2024-09-04 13:58:08,94.72,69.06,26.86,358.923,69,fast
655,12,2024-10-30 11:21:57,94.42,36.83,2.26,409.399,35,fast
656,5,2024-05-03 23:36:40,96.04,40.32,38.88,372.072,65,slow
657,42,2023-11-02 22:11:12,97.18,81.33,-7.04,394.306,25,slow
658,29,2024-02-01 10:52:27,95.66,76.69,42.81,396.984,41,fast
659,33,2023-03-25 23:01:18,99.73,87.72,31.46,409.892,8,fast
660,48,2024-05-05 17:27:24,96.07,66.79,23.24,369.191,31,rapid
661,11,2024-08-17 12:29:38,95.52,45.33,15.34,395.758,46,fast
662,34,2024-04-05 09:10:57,95.15,79.33,16.08,418.855,49,rapid
663,25,2024-04-18 00:17:09,95.2,73.34,0.07,405.767,42,slow
664,43,2023-04-09 20:54:14,99.67,29.52,28.25,348.39,12,fast
665,33,2024-03-20 05:31:08,97.53,24.09,3.73,400.628,53,fast
666,5,2023-10-07 09:24:29,99.1,17.52,-2.55,388.602,15,fast
667,12,2024-06-28 00:07:00,97.05,41.79,12.75,346.798,46,fast
668,22,2024-03-09 09:24:28,95.69,23.96,28.1,368.922,26,rapid
669,21,2024-03-08 03:31:38,94.2,49.35,-9.68,393.352,49,rapid
670,50,2024-11-06 13:40:17,94.06,64.75,2.25,358.843,87,rapid
671,29,2024-02-14 10:53:12,95.69,27.45,34.16,387.89,34,fast
672,11,2023-11-15 20:59:32,96.85,37.88,30.56,361.287,23,fast
673,21,2023-01-27 06:36:31,99.13,19.24,-9.46,417.192,3,fast
674,47,2024-06-15 12:10:15,97.07,59.17,41.4,378.415,44,fast
675,23,2024-08-05 16:08:24,98.51,68.55,7.6,340.843,29,rapid
676,36,2024-11-22 00:18:53,95.69,47.84,22.7,404.297,49,fast
677,28,2023-03-03 15:44:17,101.28,75.69,42.51,370.154,7,rapid
678,19,2023-10-29 21:11:06,96.86,31.8,2.06,364.028,26,fast
679,48,2024-03-21 21:32:36,96.98,61.94,37.33,352.497,54,rapid
680,28,2024-12-15 11:45:24,90.92,55.18,23.89,345.941,35,slow
681,32,2023-08-14 09:09:34,98.05,35.95,7.23,365.851,14,rapid
682,19,2023-01-07 17:40:45,100.74,67.01,3.89,350.445,0,rapid
683,31,2024-11-02 07:40:50,94.25,16.84,9.55,387.0,58,fast
684,25,2023-01-13 11:39:16,100.15,77.6,41.47,386.448,1,slow
685,29,2024-08-06 14:39:38,96.18,49.23,1.27,375.298,54,fast
686,34,2023-12-16 20:04:31,97.07,55.54,22.76,394.398,43,fast
687,29,2023-04-01 11:07:47,99.13,32.78,4.43,416.648,9,fast
688,5,2024-12-14 16:01:38,96.86,85.98,7.61,367.116,50,fast
689,31,2023-08-04 16:06:18,99.2,30.0,5.08,376.408,17,slow
690,40,2023-03-05 05:05:50,99.71,78.04,35.79,377.526,5,rapid
691,43,2024-02-22 18:33:29,95.96,83.26,-7.77,402.318,52,fast
692,38,2023-01-10 13:12:02,98.36,41.56,-3.77,358.409,0,fast
693,19,2023-01-26 04:17:50,101.05,34.95,40.91,363.236,1,rapid
694,48,2024-11-06 12:55:51,96.17,98.26,0.36,358.743,86,slow
695,50,2024-08-15 15:23:55,96.34,81.23,38.22,369.474,76,fast
696,38,2024-06-04 19:53:08,95.43,61.33,44.86,352.514,34,rapid
697,8,2024-04-06 16:37:41,96.06,53.99,24.61,390.632,42,rapid
698,10,2024-08-27 11:57:28,95.16,52.85,0.47,408.155,51,slow
699,38,2024-12-24 21:07:52,95.06,56.39,3.6,374.988,59,slow
700,37,2024-01-23 23:41:51,95.61,99.62,17.68,366.072,30,slow
701,49,2023-02-12 21:54:42,100.54,69.56,14.4,351.24,3,rapid
702,47,2024-08-23 17:03:57,91.84,71.76,-9.05,375.315,41,slow
703,45,2023-04-25 14:48:50,98.59,41.11,11.22,341.256,11,rapid
704,6,2024-07-27 02:15:41,95.78,54.99,-6.28,375.366,38,rapid
705,50,2024-07-17 04:39:42,95.33,67.38,20.45,397.334,55,rapid
706,30,2024-06-04 20:49:03,97.86,55.54,17.54,340.572,40,fast
707,49,2023-06-05 17:14:49,98.44,76.75,8.63,390.132,9,rapid
708,14,2024-11-07 01:56:58,95.85,43.39,32.32,399.261,88,fast
709,6,2024-09-11 10:33:23,95.84,50.36,-6.43,350.279,36,fast
710,36,2023-07-08 05:23:45,98.3,80.32,35.54,354.653,22,rapid
711,22,2023-06-24 07:01:04,97.98,24.0,5.88,416.832,17,fast
712,6,2023-06-22 23:19:57,99.77,53.15,-9.86,410.909,18,rapid
713,3,2024-10-05 19:23:16,94.24,46.72,4.34,413.706,43,fast
714,50,2024-12-25 23:59:49,93.4,93.6,13.29,352.951,68,fast
715,22,2024-06-01 20:20:46,95.81,43.43,41.37,385.13,45,slow
716,48,2024-12-10 22:26:55,94.53,39.44,-4.47,340.24,91,rapid
717,43,2024-11-20 23:48:02,95.24,97.95,6.15,354.307,73,rapid
718,35,2024-05-20 15:15:58,96.56,55.2,-6.44,390.255,63,fast
719,34,2023-12-14 15:00:45,99.14,78.05,33.13,390.343,18,slow
720,10,2023-08-12 19:07:59,96.87,11.48,5.74,369.588,25,rapid
721,49,2023-08-24 07:51:55,97.58,57.07,-3.46,401.322,27,slow
722,22,2024-05-08 09:12:35,96.5,44.42,14.02,358.477,36,rapid
