session_id,vehicle_id,driver_id,start_time,end_time,energy_added_kwh,start_soc,end_soc,charger_type,location,cost_usd
237,33,29,2023-02-25 00:02:01,2023-02-25 00:51:19,41.088,55.29,100,DCFC,West Richardfurt,13.94
238,23,31,2024-09-16 04:12:33,2024-09-17 04:59:39,47.092,27.69,87.3,Level1,West Michellemouth,10.49
239,1,3,2023-04-28 13:29:36,2023-04-28 14:11:05,34.577,25.96,100,DCFC,South Ryan,5.14
240,5,38,2023-05-26 08:58:41,2023-05-26 14:16:32,38.143,49.68,100,Level2,Goodwintown,10.04
241,28,23,2024-08-23 11:39:01,2024-08-23 12:14:44,29.765,20.64,71.87,DCFC,South Angela,5.03
242,30,29,2023-07-07 14:59:47,2023-07-07 21:57:24,13.225,42.75,72.47,Level1,Castillobury,2.01
243,12,23,2024-08-21 22:49:54,2024-08-21 23:27:20,31.198,17.49,73.3,DCFC,New Kimberly,6.43
244,1,26,2023-12-16 01:14:19,2023-12-16 04:42:26,24.975,46.52,100,Level2,Lake Andrew,3.47
245,44,23,2023-06-09 01:43:37,2023-06-09 06:21:40,33.366,37.8,75.08,Level2,Clarkburgh,10.19
246,38,13,2023-09-16 03:57:10,2023-09-16 09:59:42,43.505,19.31,90.05,Level2,Brownshire,14.26
247,33,39,2024-01-28 04:11:56,2024-01-28 05:00:59,40.877,55.52,100,DCFC,Lake Ericton,7.79
248,41,21,2024-11-11 17:51:44,2024-11-12 08:18:44,27.455,27.99,83.01,Level1,Port Daniellemouth,7.42
249,3,26,2024-12-16 12:05:44,2024-12-16 12:58:53,44.298,20.16,69.38,DCFC,Lake Elizabeth,8.72
250,30,40,2023-01-23 09:23:16,2023-01-23 21:56:12,23.843,23.75,77.33,Level1,East Mason,4.33
251,21,32,2024-03-07 02:43:30,2024-03-07 03:40:17,47.333,33.98,97.09,DCFC,New Kyleberg,6.5
252,8,26,2024-08-17 06:20:12,2024-08-17 15:41:46,17.783,38.1,70.85,Level1,Port Michaelhaven,5.26
253,35,3,2024-11-16 10:49:31,2024-11-16 11:17:48,23.576,21.53,63.63,DCFC,Chadville,5.63
254,29,6,2024-08-26 01:46:03,2024-08-26 03:37:51,13.416,53.13,80.51,Level2,South Eric,1.91
255,47,28,2023-10-28 10:25:28,2023-10-28 12:30:33,15.01,29.89,53.38,Level2,Port Angela,4.1
256,36,39,2023-09-17 15:57:33,2023-09-17 18:30:52,18.398,22.37,51.48,Level2,North Carriebury,3.07
257,47,15,2023-12-14 01:58:12,2023-12-14 06:24:24,31.944,50.01,100,Level2,Pearsonland,9.63
258,45,34,2023-12-19 21:56:25,2023-12-20 00:54:05,21.32,48.6,75.35,Level2,West Jasonville,5.82
259,18,8,2024-04-17 02:42:29,2024-04-17 09:36:07,49.636,34.82,93.77,Level2,West David,15.69
260,17,6,2023-08-26 01:55:00,2023-08-26 07:30:05,10.611,27.53,49.87,Level1,Davidbury,2.97
261,42,15,2024-11-05 03:53:29,2024-11-05 22:30:29,35.372,52.9,100,Level1,Ballardmouth,6.32
262,28,27,2023-10-14 04:24:43,2023-10-14 04:59:01,28.585,50.8,100,DCFC,West Eric,3.91
263,44,12,2024-08-14 18:26:07,2024-08-14 23:53:01,39.228,30.63,74.46,Level2,East Robert,7.44
264,22,37,2024-09-19 22:51:08,2024-09-20 07:56:18,65.421,17.38,86.1,Level2,South Melissa,12.96
265,3,33,2023-01-04 05:34:21,2023-01-05 03:35:38,41.841,38.11,84.6,Level1,West William,12.5
266,33,4,2023-08-26 04:04:53,2023-08-27 06:49:28,50.812,27.58,82.87,Level1,West Anthony,14.46
267,38,13,2023-03-04 06:49:53,2023-03-04 10:33:51,26.876,39.89,83.59,Level2,Lake Keith,3.12
268,43,27,2024-12-16 21:55:21,2024-12-17 01:01:05,22.288,23.36,51.15,Level2,Rebeccamouth,2.26
269,27,21,2023-04-13 23:58:53,2023-04-14 00:53:54,45.86,22.5,85.15,DCFC,Jenniferhaven,13.02
270,38,33,2024-12-01 05:03:51,2024-12-01 10:31:57,39.372,33.41,97.43,Level2,North Ericland,9.52
271,36,22,2024-08-04 06:59:50,2024-08-04 09:03:14,14.808,36.87,60.3,Level2,Port Erika,5.06
272,43,33,2023-07-20 00:37:33,2023-07-20 20:04:50,36.964,24.67,70.76,Level1,Justinchester,12.22
273,44,38,2024-05-14 06:37:52,2024-05-14 13:31:08,49.592,27.59,83.0,Level2,West Sara,6.83
274,36,23,2024-08-05 16:39:16,2024-08-05 17:11:19,26.715,57.73,100,DCFC,West Cynthia,8.22
275,8,3,2023-03-06 11:57:19,2023-03-06 15:07:30,22.822,57.97,100,Level2,Martinbury,6.89
276,15,15,2023-10-27 17:47:36,2023-10-27 20:42:50,21.028,33.75,59.97,Level2,New Corymouth,3.02
277,47,34,2024-12-28 23:15:25,2024-12-30 01:57:13,50.724,12.38,91.76,Level1,East Nathan,15.97
278,5,2,2023-07-17 04:57:56,2023-07-17 05:42:25,37.081,51.08,100,DCFC,East Theresamouth,4.96
279,7,32,2023-08-08 01:52:35,2023-08-08 02:52:12,49.683,28.77,93.8,DCFC,Port Lisafort,7.27
280,12,23,2023-11-05 13:37:03,2023-11-05 16:52:17,23.428,18.28,60.19,Level2,Kevinview,7.9
281,14,1,2023-10-11 10:01:30,2023-10-11 10:27:06,21.334,55.18,100,DCFC,Port Kellyland,3.97
282,15,12,2023-01-09 12:36:27,2023-01-09 19:50:32,52.09,35.05,100,Level2,South Manuel,9.43
283,44,20,2023-11-05 08:12:58,2023-11-05 12:26:24,30.412,17.77,51.75,Level2,South Patrick,7.16
284,25,8,2024-02-07 06:23:49,2024-02-07 11:54:53,39.728,57.51,100,Level2,South Lisa,5.57
285,4,31,2023-05-27 14:19:45,2023-05-28 07:35:24,32.796,19.4,75.08,Level1,Ponceland,9.95
286,39,30,2023-04-10 12:00:49,2023-04-10 15:45:08,26.918,53.51,100,Level2,Jonesshire,5.12
287,30,38,2023-10-13 11:44:13,2023-10-13 13:16:24,11.063,39.07,63.93,Level2,Burnshaven,2.77
288,48,30,2023-12-25 17:49:49,2023-12-27 00:13:31,57.751,33.72,92.59,Level1,Brownton,16.28
289,3,40,2023-10-29 09:54:59,2023-10-30 07:41:47,41.382,54.02,100,Level1,Port Brianna,6.01
290,10,3,2023-03-09 16:04:09,2023-03-10 13:26:57,40.622,39.64,100,Level1,North Richardport,5.43
291,49,25,2023-06-18 21:33:40,2023-06-19 07:48:49,19.48,28.97,51.7,Level1,Morrisontown,5.54
292,14,33,2023-06-10 02:01:00,2023-06-10 06:33:57,32.754,31.19,100,Level2,Sanchezmouth,7.23
293,31,3,2023-11-17 21:41:26,2023-11-18 00:32:54,20.576,58.29,81.28,Level2,South Joseph,2.5
294,3,22,2023-03-29 11:02:16,2023-03-30 15:26:57,53.982,14.2,74.18,Level1,Jameschester,12.01
295,30,28,2023-06-07 17:25:13,2023-06-08 08:32:02,28.716,35.47,100,Level1,East Shawnshire,3.9
296,15,36,2024-07-29 04:50:22,2024-07-29 05:30:07,33.131,58.69,100,DCFC,Paynebury,8.94
297,43,23,2024-11-27 07:30:17,2024-11-27 08:10:20,33.387,31.5,73.13,DCFC,New Nathanhaven,9.23
298,9,33,2024-02-21 06:43:20,2024-02-21 10:24:23,26.526,55.86,95.51,Level2,Port Charles,4.88
299,21,28,2023-10-17 13:35:48,2023-10-18 08:14:23,35.422,52.77,100,Level1,Elizabethhaven,10.74
300,45,27,2024-02-11 05:20:53,2024-02-11 11:17:04,42.743,32.05,85.68,Level2,Martinville,5.05
301,2,29,2024-05-29 08:09:49,2024-05-30 01:46:25,33.459,25.3,80.88,Level1,Wongmouth,9.89
302,25,19,2024-07-28 04:18:39,2024-07-29 04:35:11,46.124,14.66,63.99,Level1,New Debra,14.82
303,15,37,2024-02-27 16:00:30,2024-02-28 21:44:59,56.509,29.54,100,Level1,Port Nicholasview,18.63
304,33,24,2023-04-16 17:34:32,2023-04-16 18:19:46,37.697,47.37,88.39,DCFC,Lake Calvin,5.12
305,34,10,2023-04-02 08:47:57,2023-04-02 09:20:50,27.413,18.18,69.42,DCFC,South Rosechester,5.68
306,8,35,2024-12-06 19:42:37,2024-12-07 04:56:59,17.555,43.15,75.48,Level1,Lake Michelle,2.48
307,17,8,2024-12-03 09:56:45,2024-12-03 10:21:20,20.492,23.89,67.03,DCFC,New David,2.06
308,1,31,2024-05-21 14:16:26,2024-05-21 14:45:14,24.004,26.54,77.94,DCFC,Smithstad,6.97
309,7,21,2023-12-20 05:53:34,2023-12-20 06:31:46,31.836,46.17,87.84,DCFC,Dickersonfurt,10.71
310,6,7,2023-01-11 21:51:25,2023-01-11 22:22:27,25.867,26.34,76.18,DCFC,West Rachel,4.0
311,11,26,2023-05-12 02:34:37,2023-05-12 02:52:40,15.047,16.84,48.72,DCFC,Port Wayneborough,4.93
312,27,35,2024-06-04 20:40:43,2024-06-04 23:59:31,23.856,16.52,49.11,Level2,Brownchester,3.86
313,8,31,2023-12-06 15:24:55,2023-12-06 15:40:10,12.717,57.15,80.57,DCFC,Jamesside,3.36
314,45,34,2023-04-10 02:28:29,2023-04-10 03:23:28,45.828,42.5,100,DCFC,Jaredstad,14.34
315,47,4,2023-04-24 05:19:33,2023-04-24 09:49:35,32.404,17.84,68.55,Level2,Gilbertmouth,4.53
316,19,5,2023-05-05 18:09:09,2023-05-05 19:12:58,53.192,41.93,100,DCFC,West Anthonyburgh,10.89
317,30,17,2024-12-25 18:23:37,2024-12-25 20:09:07,12.66,30.28,58.73,Level2,Lake Franciscofurt,2.59
318,33,20,2023-02-04 11:42:36,2023-02-04 12:37:39,45.876,47.4,97.32,DCFC,Smithshire,12.6
319,35,32,2023-05-31 16:04:31,2023-05-31 16:21:50,14.437,33.02,58.8,DCFC,Aprilhaven,1.71
320,17,8,2023-10-10 23:39:46,2023-10-11 06:59:15,13.917,44.59,73.89,Level1,Kimborough,1.41
321,2,34,2024-01-31 00:58:45,2024-01-31 07:05:52,44.054,10.41,83.59,Level2,East Carlosberg,6.42
322,1,38,2024-12-04 09:33:23,2024-12-04 12:29:03,21.08,49.82,94.96,Level2,West Anthony,4.9
323,18,32,2023-08-30 22:22:23,2023-08-31 00:44:53,17.101,36.71,57.02,Level2,Port Daniel,5.59
324,10,40,2023-07-29 13:59:46,2023-07-30 07:31:20,33.3,50.52,100,Level1,Lake Darrenville,4.7
325,1,35,2023-11-24 02:17:09,2023-11-24 02:56:26,32.741,12.78,82.89,DCFC,Michaelshire,3.48
326,9,12,2024-02-03 16:55:43,2024-02-04 11:02:53,34.427,48.54,100,Level1,Rojasfort,7.28
327,35,40,2024-08-29 22:04:35,2024-08-29 22:47:14,35.549,26.9,90.38,DCFC,Mooreborough,3.92
328,44,40,2024-02-02 14:59:13,2024-02-02 15:52:14,44.186,50.63,100,DCFC,Timothyville,14.38
329,50,20,2023-02-09 06:59:50,2023-02-09 07:17:59,15.138,53.66,76.39,DCFC,Bennetthaven,4.58
330,47,36,2024-08-24 19:54:21,2024-08-25 01:58:03,43.644,14.44,82.74,Level2,Kurtside,5.62
331,41,27,2024-05-19 18:02:39,2024-05-19 18:17:14,12.161,31.95,56.32,DCFC,North Maxland,4.26
332,35,8,2023-05-09 13:22:34,2023-05-09 14:03:47,34.35,36.17,97.51,DCFC,Turnerborough,9.14
333,1,14,2024-03-21 05:29:09,2024-03-21 21:18:07,30.051,20.29,84.64,Level1,Bryanberg,7.7
334,5,1,2023-07-07 22:12:44,2023-07-07 22:57:14,37.097,26.03,74.97,DCFC,Lake Amystad,4.78
335,14,5,2024-12-11 21:14:22,2024-12-11 23:55:46,19.368,59.31,100,Level2,Robertville,1.94
336,15,15,2023-02-28 07:37:10,2023-03-01 03:02:10,36.892,54.0,100,Level1,Port Anita,5.38
337,32,9,2023-02-24 18:49:16,2023-02-24 19:11:03,18.155,22.37,48.99,DCFC,North Warren,2.0
338,6,25,2024-11-28 04:54:24,2024-11-28 20:11:53,29.054,11.18,67.16,Level1,East Saraport,4.97
339,4,33,2023-06-09 13:43:45,2023-06-09 19:46:34,43.539,12.03,85.95,Level2,Baileytown,11.81
340,41,16,2024-08-20 20:14:47,2024-08-20 22:56:35,19.416,24.1,63.01,Level2,Justinfurt,5.85
341,36,22,2024-04-04 07:24:17,2024-04-04 10:32:08,22.543,19.71,55.38,Level2,Andrewfurt,2.46
342,33,35,2024-02-21 08:52:31,2024-02-21 12:15:18,24.335,30.96,57.44,Level2,West Lisa,6.75
343,39,16,2024-03-14 19:22:05,2024-03-15 05:08:17,18.563,17.79,49.85,Level1,New Jessica,4.55
344,45,33,2023-11-29 04:26:01,2023-11-29 13:51:18,17.901,42.55,65.01,Level1,West Josephbury,3.31
345,37,17,2023-01-05 02:27:01,2023-01-05 03:14:11,39.319,56.84,100,DCFC,West Lorraine,5.46
346,28,7,2023-11-03 03:24:00,2023-11-03 06:04:47,19.295,11.88,45.09,Level2,South Alexandria,6.58
347,29,38,2023-01-12 01:48:33,2023-01-12 02:18:52,25.264,48.44,100,DCFC,West Diane,6.77
348,33,27,2024-09-22 22:16:32,2024-09-23 17:45:48,37.027,55.92,96.21,Level1,South Alexis,10.21
349,22,13,2023-03-20 08:42:30,2023-03-20 09:25:37,35.938,16.86,54.61,DCFC,New Danielle,6.57
350,31,22,2024-11-05 06:19:26,2024-11-05 06:48:08,23.923,10.33,37.06,DCFC,Raymondland,6.45
351,45,18,2024-10-15 01:45:20,2024-10-16 06:52:47,55.336,30.57,100,Level1,North Patricia,13.41
352,3,29,2024-06-26 06:03:00,2024-06-26 10:02:19,28.719,13.91,45.82,Level2,Port Jonathanport,3.72
353,29,24,2024-10-06 05:37:34,2024-10-06 06:09:34,26.68,11.91,66.36,DCFC,Sharpshire,7.4
354,9,18,2024-01-28 21:12:22,2024-01-29 02:52:20,40.796,34.96,95.94,Level2,East Michael,10.9
355,31,12,2023-12-22 14:12:40,2023-12-23 00:50:16,20.191,33.68,56.24,Level1,Ellisontown,2.48
356,21,24,2023-01-28 22:47:18,2023-01-28 23:29:03,34.792,53.61,100,DCFC,Amberhaven,5.21
357,32,28,2023-03-19 02:19:44,2023-03-19 03:12:11,43.716,21.39,85.49,DCFC,Dylanberg,10.46
358,28,29,2024-05-31 14:07:10,2024-05-31 18:05:19,28.579,50.81,100,Level2,Port Charles,3.77
359,46,2,2024-01-26 21:46:45,2024-01-26 22:20:01,27.73,10.21,53.47,DCFC,Lake Amandaborough,6.77
360,44,31,2023-10-23 16:56:41,2023-10-24 22:15:30,55.696,33.23,95.46,Level1,New Johnborough,11.4
361,8,15,2023-02-07 15:56:31,2023-02-07 20:18:39,31.456,38.19,96.12,Level2,Port Henry,7.96
362,18,39,2023-06-15 11:47:22,2023-06-16 07:08:16,36.762,10.26,53.92,Level1,East Tiffanyville,9.19
363,27,29,2023-06-05 11:54:14,2023-06-06 06:44:20,35.787,13.21,62.1,Level1,Masseyshire,4.25
364,37,35,2024-12-02 11:07:04,2024-12-02 12:28:41,68.024,25.33,100,DCFC,North Carl,8.75
365,15,16,2024-03-22 07:35:41,2024-03-22 08:19:04,36.162,16.75,61.84,DCFC,Greenton,8.34
366,8,34,2024-07-24 00:57:41,2024-07-24 15:55:20,28.426,33.88,86.23,Level1,East Davidport,7.25
367,22,12,2023-08-06 15:36:18,2023-08-06 23:26:40,56.444,40.71,100,Level2,South Thomasfort,15.72
368,47,24,2023-07-15 17:33:19,2023-07-15 17:56:58,19.713,28.45,59.3,DCFC,Rogerfurt,3.73
369,17,5,2023-03-01 06:24:52,2023-03-01 11:01:07,33.15,29.35,99.14,Level2,Kristenmouth,6.52
370,16,33,2023-05-23 20:02:33,2023-05-24 00:15:55,30.405,49.24,100,Level2,Johnsonton,9.04
371,31,18,2024-05-01 09:34:45,2024-05-01 16:01:41,46.433,13.42,65.3,Level2,South Caitlinmouth,10.78
372,5,16,2024-08-01 02:35:01,2024-08-01 20:55:23,34.845,43.67,89.64,Level1,East Derek,9.12
373,13,14,2023-08-11 18:01:31,2023-08-11 21:49:58,27.415,53.05,98.29,Level2,Port Karenshire,4.17
374,36,38,2023-11-03 11:26:19,2023-11-04 11:22:05,45.466,28.06,100,Level1,New Lesliehaven,8.68
375,11,32,2024-01-13 02:42:06,2024-01-13 03:15:06,27.503,15.64,73.91,DCFC,Rodneyborough,8.17
376,12,2,2023-06-07 01:21:49,2023-06-07 01:44:14,18.682,59.37,92.79,DCFC,Ramirezville,2.96
377,1,16,2023-12-18 06:00:31,2023-12-18 21:51:25,30.112,22.36,86.84,Level1,Matthewmouth,8.81
378,6,38,2024-09-11 12:28:42,2024-09-11 23:00:30,20.007,20.85,59.4,Level1,Michellechester,3.16
379,28,39,2024-07-12 00:01:04,2024-07-12 10:07:15,19.196,33.99,67.03,Level1,North Timothy,4.73
380,35,35,2023-05-10 04:16:10,2023-05-10 11:06:37,12.998,27.26,50.47,Level1,New Linda,1.55
381,50,24,2024-02-28 07:33:55,2024-02-29 00:50:08,32.814,32.67,81.94,Level1,Cardenasfurt,6.48
382,16,33,2023-09-14 12:26:35,2023-09-15 13:19:13,47.267,20.08,98.99,Level1,Michellebury,5.14
383,50,30,2024-07-05 10:54:05,2024-07-05 11:10:06,13.353,46.93,66.98,DCFC,Bakerbury,2.1
384,27,35,2023-07-01 00:29:24,2023-07-01 08:30:08,57.689,15.32,94.13,Level2,New Nancytown,9.73
385,1,27,2023-07-28 17:07:28,2023-07-29 09:50:34,31.765,28.95,96.97,Level1,Carterside,8.12
386,12,13,2024-01-02 15:04:35,2024-01-02 21:01:36,42.842,11.0,87.64,Level2,Lake Patricia,14.47
387,46,7,2023-01-15 17:54:54,2023-01-15 18:39:58,37.556,26.8,85.39,DCFC,Lake Daniel,9.69
388,6,13,2024-04-23 15:54:58,2024-04-23 18:55:55,21.715,58.16,100,Level2,East William,6.07
389,34,11,2023-09-16 12:28:43,2023-09-16 15:20:59,20.672,43.88,82.52,Level2,Port Kennethview,5.37
390,3,27,2024-12-07 03:31:14,2024-12-08 10:52:59,59.589,26.71,92.92,Level1,Roweland,19.7
391,13,40,2023-11-02 11:30:52,2023-11-02 11:53:49,19.125,54.96,86.52,DCFC,Port John,2.38
392,12,22,2023-06-08 00:01:31,2023-06-08 17:12:26,32.646,40.61,99.01,Level1,New Thomaschester,7.86
393,4,10,2024-11-29 21:24:26,2024-11-29 22:06:11,34.798,16.94,76.02,DCFC,South Jessica,5.23
394,18,35,2024-05-15 01:30:44,2024-05-15 04:17:01,19.955,31.84,55.54,Level2,South Curtis,4.11
395,14,1,2024-02-20 15:46:02,2024-02-21 00:08:59,15.927,29.36,62.82,Level1,New Herbertside,3.25
396,38,40,2024-08-19 22:16:18,2024-08-19 22:58:21,35.049,18.46,75.45,DCFC,East Craig,5.82
397,42,34,2024-04-17 05:05:35,2024-04-17 05:53:22,39.826,44.91,97.94,DCFC,Richardville,8.96
398,50,25,2024-04-14 08:25:37,2024-04-14 17:38:56,17.522,57.23,83.54,Level1,South Williammouth,4.74
399,39,18,2023-05-20 13:13:33,2023-05-20 17:34:46,31.347,11.3,65.44,Level2,Walkerton,8.13
400,24,25,2023-04-10 10:29:01,2023-04-10 17:39:56,51.71,40.1,94.82,Level2,Karitown,5.18
401,45,25,2024-06-15 04:52:19,2024-06-15 08:48:02,28.286,26.61,62.1,Level2,Lake Johnstad,9.33
402,30,12,2024-06-16 22:53:19,2024-06-17 02:46:34,27.991,34.91,97.81,Level2,West Emilymouth,3.19
403,17,11,2023-01-12 23:08:25,2023-01-13 13:52:39,28.001,41.05,100,Level1,Alyssastad,6.73
404,17,33,2024-03-30 03:13:07,2024-03-30 08:32:55,10.127,45.08,66.4,Level1,Munoztown,1.56
405,30,7,2024-07-19 05:55:03,2024-07-19 06:33:38,32.165,12.11,84.39,DCFC,Ericstad,6.14
406,7,28,2024-11-23 08:42:45,2024-11-23 12:28:00,27.03,51.67,87.05,Level2,Lake Maria,8.5
407,15,15,2024-06-06 06:05:10,2024-06-06 06:58:37,44.543,42.12,97.66,DCFC,East Shelly,13.97
408,2,14,2024-05-18 08:49:26,2024-05-18 13:27:09,33.327,44.64,100,Level2,West Christopherton,4.24
409,12,24,2023-04-07 12:09:37,2023-04-07 12:41:03,26.195,14.24,61.1,DCFC,Michelleton,3.97
410,21,13,2024-01-18 23:28:15,2024-01-19 04:04:45,33.18,55.76,100,Level2,Johnfurt,9.17
411,12,20,2024-09-17 05:52:31,2024-09-17 06:34:33,35.033,16.54,79.21,DCFC,South Peter,8.01
412,21,22,2023-10-01 18:19:32,2023-10-01 20:29:13,15.562,40.84,61.59,Level2,Mcculloughland,1.88
413,6,3,2024-06-04 18:21:11,2024-06-04 18:47:47,22.177,57.27,100,DCFC,Rollinsmouth,3.75
414,16,35,2023-12-28 15:12:00,2023-12-28 15:51:19,32.771,44.52,99.23,DCFC,Patriciaview,10.11
415,43,13,2024-03-01 14:56:59,2024-03-01 17:46:08,20.299,20.88,46.19,Level2,Fosterchester,6.79
416,2,2,2023-06-25 18:17:27,2023-06-25 18:53:54,30.383,32.04,82.51,DCFC,Port Sarahville,10.45
417,41,4,2023-07-10 02:13:12,2023-07-10 15:46:08,25.743,48.41,100,Level1,Figueroaside,5.63
418,13,12,2024-03-15 22:20:46,2024-03-16 01:04:50,19.689,11.97,44.46,Level2,Danielberg,5.34
419,11,11,2024-06-12 18:16:58,2024-06-12 21:02:40,19.885,57.87,100,Level2,Port Megan,6.54
420,20,39,2023-01-27 20:20:06,2023-01-28 17:57:36,41.088,11.08,84.98,Level1,West Nancy,12.56
421,19,24,2024-12-21 05:18:17,2024-12-21 06:19:23,50.92,44.41,100,DCFC,New Robyn,17.82
422,43,36,2024-10-09 18:49:03,2024-10-09 23:46:39,35.713,55.47,100,Level2,Freemanshire,3.75
423,20,10,2024-01-07 18:14:08,2024-01-07 22:27:07,30.358,17.24,71.84,Level2,East Rebeccabury,6.75
424,5,19,2023-05-21 06:56:46,2023-05-21 15:29:44,16.244,47.65,69.08,Level1,Duanehaven,2.31
425,41,10,2024-06-11 21:47:50,2024-06-11 22:23:33,29.77,27.22,86.88,DCFC,South Courtneyside,6.43
426,42,9,2023-10-20 14:19:54,2023-10-20 15:11:02,42.619,26.66,83.41,DCFC,Atkinsonville,6.08
427,29,26,2024-10-17 04:52:31,2024-10-17 07:58:28,22.315,54.46,100,Level2,South Angelashire,6.37
428,50,27,2023-09-10 15:30:56,2023-09-10 16:13:47,35.711,36.0,89.62,DCFC,Port Michael,11.18
429,45,34,2023-03-27 09:54:29,2023-03-27 10:21:41,22.667,33.51,61.95,DCFC,Lake Williamland,5.16
430,18,24,2023-03-04 13:43:35,2023-03-04 21:16:47,54.385,35.41,100,Level2,Carrietown,9.31
431,14,5,2023-07-05 20:35:11,2023-07-06 09:50:20,25.18,17.84,70.74,Level1,Heatherfurt,6.42
432,45,5,2023-12-31 12:32:58,2023-12-31 13:17:49,37.387,13.52,60.43,DCFC,Lake Christopherview,4.27
433,21,22,2023-10-18 19:58:55,2023-10-18 21:02:03,52.612,25.06,95.21,DCFC,Kennethburgh,6.68
434,41,16,2024-03-12 11:38:23,2024-03-12 11:53:59,13.009,14.29,40.36,DCFC,Mcdanielshire,3.91
435,18,11,2024-07-11 13:09:15,2024-07-12 10:09:03,39.894,19.64,67.02,Level1,Shannonshire,7.0
436,17,23,2024-12-04 01:12:16,2024-12-04 01:41:32,24.391,36.82,88.17,DCFC,New Brooke,3.22
437,29,4,2024-05-31 03:20:40,2024-05-31 03:41:32,17.395,34.62,70.12,DCFC,Port Matthew,5.89
438,15,12,2024-06-10 21:23:08,2024-06-11 02:43:20,38.424,52.09,100,Level2,Chavezborough,5.34
439,9,3,2024-04-21 14:38:20,2024-04-22 08:53:18,34.674,12.54,64.37,Level1,Lake Stephaniefort,9.85
440,25,29,2023-09-12 03:51:23,2023-09-13 09:38:01,56.577,24.11,84.62,Level1,Wheelertown,10.03
441,7,29,2023-05-09 05:43:30,2023-05-09 06:05:08,18.038,16.83,40.44,DCFC,Evansview,3.49
442,7,18,2024-11-19 18:53:44,2024-11-19 21:49:00,21.033,37.48,65.01,Level2,Derrickfort,4.51
443,21,30,2023-01-20 23:59:18,2023-01-21 04:47:25,34.575,40.81,86.91,Level2,Kevinport,4.43
444,33,25,2024-07-01 23:00:08,2024-07-02 21:59:13,43.671,31.88,79.4,Level1,Phillipsmouth,11.2
445,19,16,2023-10-29 10:16:54,2023-10-29 13:03:36,20.005,37.96,59.8,Level2,Michaelton,5.74
446,24,6,2023-07-25 20:00:08,2023-07-27 05:20:45,63.353,20.57,87.61,Level1,Port Wayne,16.52
447,35,17,2023-11-16 16:10:50,2023-11-16 20:05:03,28.106,49.81,100,Level2,Lake Josephland,5.59
448,43,1,2023-04-15 17:22:23,2023-04-15 23:44:28,45.85,32.65,89.82,Level2,East Matthewberg,10.96
449,6,16,2023-06-24 14:43:19,2023-06-24 14:56:46,11.221,47.58,69.2,DCFC,Port Joseph,2.7
450,2,17,2024-10-31 11:21:54,2024-10-31 12:10:09,40.22,11.6,78.41,DCFC,North Kaylachester,7.68
451,4,26,2024-01-09 12:06:26,2024-01-09 12:38:06,26.399,21.44,66.26,DCFC,South Jamesside,3.77
452,47,20,2024-11-06 07:29:41,2024-11-06 07:53:29,19.841,58.29,89.34,DCFC,Hensleyburgh,3.02
453,25,29,2023-07-25 01:28:15,2023-07-25 12:15:10,20.486,36.0,57.91,Level1,Scottside,5.84
454,28,22,2023-11-24 21:46:19,2023-11-25 01:48:59,29.12,18.96,69.08,Level2,East Ariel,5.2
455,32,32,2024-07-01 13:44:25,2024-07-01 20:32:22,48.954,19.93,91.71,Level2,Lake Caitlin,14.84
456,43,15,2023-04-03 14:13:25,2023-04-03 17:40:20,24.83,30.61,61.57,Level2,East Daniel,3.24
457,50,23,2024-01-07 17:25:52,2024-01-07 18:04:42,32.368,51.4,100,DCFC,New Theresaview,8.36
458,35,17,2023-06-05 16:05:48,2023-06-05 19:45:27,26.359,37.33,84.4,Level2,Muellerfurt,5.03
459,40,25,2023-06-30 10:22:59,2023-06-30 11:14:01,42.535,13.56,61.84,DCFC,New Williamstad,10.05
460,32,25,2024-11-07 04:40:15,2024-11-07 05:02:33,18.591,37.69,64.95,DCFC,Lake Leeburgh,5.47
461,5,19,2024-02-27 08:47:48,2024-02-27 09:13:10,21.148,49.22,77.12,DCFC,Priceville,6.8
462,10,12,2024-05-02 14:04:42,2024-05-02 18:54:35,34.787,10.17,61.86,Level2,East Johnmouth,11.12
463,39,22,2023-10-05 05:22:12,2023-10-05 10:49:14,39.245,15.22,83.0,Level2,Lake Michaelburgh,11.83
464,24,5,2023-10-22 10:14:52,2023-10-22 14:24:44,29.985,50.99,82.72,Level2,West Rileychester,4.89
465,10,24,2023-07-21 01:21:47,2023-07-21 07:02:39,40.905,19.76,80.54,Level2,New Vincent,6.98
466,32,1,2023-05-21 05:43:22,2023-05-21 09:56:50,30.417,55.4,100,Level2,West Robert,8.91
467,6,18,2023-10-26 06:18:38,2023-10-26 06:33:35,12.466,37.62,61.64,DCFC,Lake Joshuamouth,2.13
468,42,14,2024-08-01 11:53:47,2024-08-01 12:43:37,41.53,17.47,72.77,DCFC,New Erin,6.71
469,45,30,2024-02-24 06:42:20,2024-02-24 15:41:42,17.08,45.79,67.22,Level1,East Sethville,4.53
470,10,32,2023-11-06 22:13:47,2023-11-06 22:37:08,19.463,38.25,67.17,DCFC,Lake Nicholastown,2.73
471,43,3,2023-07-13 04:47:37,2023-07-13 22:23:57,33.451,58.29,100,Level1,East Sherry,8.44
472,1,11,2024-05-19 22:06:33,2024-05-20 00:30:49,17.312,54.73,91.8,Level2,Robertshire,2.02
473,25,32,2023-03-22 10:34:35,2023-03-22 18:17:10,55.511,29.14,88.51,Level2,South Sharonberg,12.21
